LOP(亮度)	x	y
69	30	92
58	31	92
43	32	92
53	33	92
67	34	92
71	35	92
69	36	92
64	37	92
49	38	92
65	39	92
9	40	92
61	41	92
68	42	92
77	43	92
73	44	92
65	45	92
40	46	92
3	47	92
69	48	92
85	49	92
42	50	92
9	51	92
29	52	92
50	53	92
55	54	92
57	55	92
38	56	92
36	57	92
41	58	92
43	59	92
29	60	92
25	61	92
9	62	92
35	63	92
26	64	92
36	65	92
54	66	92
87	67	92
76	68	92
63	69	92
61	70	92
41	71	92
47	72	92
77	73	92
57	74	92
49	75	92
7	76	92
19	77	92
27	78	92
41	79	92
35	80	92
25	81	92
50	82	92
73	83	92
65	84	92
55	85	92
7	86	92
29	87	92
67	88	92
42	89	92
51	90	92
11	91	92
91	92	92
62	93	92
63	94	92
62	95	92
51	96	92
59	97	92
55	98	92
31	99	92
41	100	92
62	0	93
41	1	93
31	2	93
33	3	93
46	4	93
65	5	93
61	6	93
51	7	93
79	8	93
71	9	93
49	10	93
33	11	93
5	12	93
57	13	93
27	14	93
51	15	93
48	16	93
35	17	93
49	18	93
41	19	93
19	20	93
35	21	93
19	22	93
44	23	93
49	24	93
49	25	93
46	26	93
41	27	93
65	28	93
83	29	93
63	30	93
49	31	93
41	32	93
39	33	93
67	34	93
66	35	93
68	36	93
77	37	93
49	38	93
99	39	93
93	40	93
55	41	93
68	42	93
95	43	93
76	44	93
65	45	93
5	46	93
29	47	93
79	48	93
61	49	93
39	50	93
15	51	93
33	52	93
47	53	93
51	54	93
43	55	93
21	56	93
33	57	93
36	58	93
42	59	93
5	60	93
25	61	93
44	62	93
95	63	93
7	64	93
25	65	93
42	66	93
63	67	93
89	68	93
66	69	93
89	70	93
17	71	93
35	72	93
71	73	93
47	74	93
63	75	93
21	76	93
23	77	93
19	78	93
19	79	93
43	80	93
25	81	93
61	82	93
67	83	93
73	84	93
57	85	93
33	86	93
23	87	93
47	88	93
32	89	93
28	90	93
27	91	93
44	92	93
54	93	93
93	94	93
73	95	93
56	96	93
62	97	93
67	98	93
54	99	93
51	100	93
70	0	94
57	1	94
45	2	94
27	3	94
47	4	94
93	5	94
29	6	94
55	7	94
71	8	94
61	9	94
37	10	94
40	11	94
61	12	94
64	13	94
55	14	94
79	15	94
64	16	94
60	17	94
52	18	94
67	19	94
87	20	94
54	21	94
49	22	94
81	23	94
99	24	94
59	25	94
44	26	94
11	27	94
77	28	94
62	29	94
52	30	94
34	31	94
35	32	94
25	33	94
51	34	94
59	35	94
60	36	94
47	37	94
5	38	94
39	39	94
19	40	94
35	41	94
57	42	94
77	43	94
71	44	94
59	45	94
34	46	94
32	47	94
43	48	94
43	49	94
39	50	94
37	51	94
44	52	94
54	53	94
59	54	94
44	55	94
42	56	94
39	57	94
27	58	94
87	59	94
5	60	94
26	61	94
48	62	94
91	63	94
32	64	94
15	65	94
27	66	94
35	67	94
45	68	94
25	69	94
99	70	94
23	71	94
5	72	94
38	73	94
39	74	94
91	75	94
47	76	94
35	77	94
9	78	94
41	79	94
91	80	94
56	81	94
67	82	94
63	83	94
72	84	94
68	85	94
45	86	94
44	87	94
69	88	94
9	89	94
5	90	94
24	91	94
7	92	94
17	93	94
75	94	94
1	95	94
41	96	94
65	97	94
99	98	94
67	99	94
58	100	94
91	0	95
72	1	95
73	2	95
40	3	95
15	4	95
91	5	95
64	6	95
70	7	95
91	8	95
65	9	95
25	10	95
29	11	95
53	12	95
83	13	95
52	14	95
61	15	95
69	16	95
91	17	95
31	18	95
89	19	95
69	20	95
46	21	95
42	22	95
43	23	95
19	24	95
47	25	95
59	26	95
87	27	95
67	28	95
37	29	95
49	30	95
1	31	95
35	32	95
53	33	95
54	34	95
59	35	95
66	36	95
49	37	95
35	38	95
36	39	95
11	40	95
11	41	95
13	42	95
3	43	95
43	44	95
69	45	95
39	46	95
23	47	95
21	48	95
28	49	95
39	50	95
49	51	95
53	52	95
66	53	95
87	54	95
33	55	95
65	56	95
57	57	95
38	58	95
40	59	95
26	60	95
27	61	95
32	62	95
53	63	95
15	64	95
20	65	95
18	66	95
1	67	95
32	68	95
37	69	95
45	70	95
1	71	95
43	72	95
38	73	95
44	74	95
57	75	95
42	76	95
63	77	95
48	78	95
47	79	95
48	80	95
43	81	95
39	82	95
9	83	95
87	84	95
99	85	95
57	86	95
41	87	95
58	88	95
53	89	95
93	90	95
57	91	95
51	92	95
15	93	95
93	94	95
52	95	95
63	96	95
68	97	95
87	98	95
59	99	95
55	100	95
77	0	96
70	1	96
50	2	96
45	3	96
41	4	96
49	5	96
66	6	96
71	7	96
31	8	96
29	9	96
31	10	96
1	11	96
39	12	96
47	13	96
11	14	96
45	15	96
59	16	96
57	17	96
65	18	96
75	19	96
57	20	96
21	21	96
30	22	96
31	23	96
43	24	96
53	25	96
59	26	96
27	27	96
69	28	96
55	29	96
13	30	96
31	31	96
54	32	96
73	33	96
55	34	96
59	35	96
99	36	96
62	37	96
53	38	96
60	39	96
93	40	96
95	41	96
41	42	96
26	43	96
29	44	96
34	45	96
33	46	96
3	47	96
3	48	96
11	49	96
39	50	96
47	51	96
53	52	96
71	53	96
1	54	96
21	55	96
30	56	96
36	57	96
29	58	96
11	59	96
31	60	96
25	61	96
1	62	96
32	63	96
37	64	96
31	65	96
25	66	96
51	67	96
45	68	96
49	69	96
46	70	96
39	71	96
31	72	96
27	73	96
44	74	96
61	75	96
1	76	96
97	77	96
73	78	96
51	79	96
11	80	96
31	81	96
37	82	96
57	83	96
55	84	96
66	85	96
45	86	96
5	87	96
71	88	96
52	89	96
33	90	96
41	91	96
43	92	96
41	93	96
39	94	96
52	95	96
93	96	96
58	97	96
56	98	96
25	99	96
49	100	96
70	0	97
81	1	97
11	2	97
51	3	97
57	4	97
66	5	97
81	6	97
76	7	97
57	8	97
39	9	97
71	10	97
45	11	97
58	12	97
89	13	97
99	14	97
51	15	97
65	16	97
53	17	97
21	18	97
89	19	97
13	20	97
27	21	97
28	22	97
9	23	97
39	24	97
63	25	97
97	26	97
63	27	97
68	28	97
45	29	97
40	30	97
57	31	97
77	32	97
70	33	97
60	34	97
54	35	97
35	36	97
48	37	97
47	38	97
58	39	97
54	40	97
23	41	97
31	42	97
31	43	97
11	44	97
5	45	97
23	46	97
26	47	97
41	48	97
87	49	97
59	50	97
49	51	97
40	52	97
32	53	97
11	54	97
20	55	97
1	56	97
27	57	97
33	58	97
35	59	97
63	60	97
41	61	97
32	62	97
39	63	97
71	64	97
43	65	97
37	66	97
41	67	97
49	68	97
69	69	97
50	70	97
36	71	97
15	72	97
26	73	97
45	74	97
52	75	97
63	76	97
72	77	97
97	78	97
64	79	97
43	80	97
33	81	97
21	82	97
57	83	97
67	84	97
65	85	97
54	86	97
40	87	97
45	88	97
51	89	97
50	90	97
33	91	97
39	92	97
35	93	97
31	94	97
25	95	97
43	96	97
17	97	97
54	98	97
97	99	97
69	100	97
54	0	98
51	1	98
46	2	98
71	3	98
71	4	98
77	5	98
82	6	98
95	7	98
85	8	98
21	9	98
37	10	98
53	11	98
58	12	98
70	13	98
68	14	98
68	15	98
97	16	98
71	17	98
61	18	98
81	19	98
79	20	98
47	21	98
46	22	98
65	23	98
41	24	98
49	25	98
43	26	98
51	27	98
95	28	98
19	29	98
45	30	98
51	31	98
55	32	98
69	33	98
63	34	98
65	35	98
54	36	98
49	37	98
29	38	98
71	39	98
43	40	98
27	41	98
30	42	98
23	43	98
34	44	98
75	45	98
29	46	98
37	47	98
43	48	98
49	49	98
42	50	98
35	51	98
29	52	98
7	53	98
17	54	98
49	55	98
81	56	98
39	57	98
30	58	98
35	59	98
46	60	98
46	61	98
50	62	98
65	63	98
61	64	98
35	65	98
39	66	98
3	67	98
42	68	98
55	69	98
50	70	98
42	71	98
28	72	98
19	73	98
35	74	98
41	75	98
42	76	98
34	77	98
9	78	98
65	79	98
53	80	98
40	81	98
36	82	98
83	83	98
91	84	98
75	85	98
65	86	98
59	87	98
55	88	98
58	89	98
83	90	98
13	91	98
22	92	98
31	93	98
37	94	98
37	95	98
40	96	98
36	97	98
47	98	98
62	99	98
61	100	98
39	0	99
25	1	99
53	2	99
87	3	99
78	4	99
79	5	99
75	6	99
68	7	99
39	8	99
77	9	99
5	10	99
37	11	99
52	12	99
65	13	99
35	14	99
58	15	99
73	16	99
71	17	99
73	18	99
97	19	99
15	20	99
37	21	99
46	22	99
53	23	99
71	24	99
49	25	99
29	26	99
7	27	99
81	28	99
34	29	99
1	30	99
49	31	99
25	32	99
89	33	99
58	34	99
27	35	99
67	36	99
47	37	99
29	38	99
11	39	99
22	40	99
13	41	99
41	42	99
5	43	99
28	44	99
45	45	99
41	46	99
53	47	99
5	48	99
27	49	99
27	50	99
21	51	99
32	52	99
49	53	99
31	54	99
27	55	99
5	56	99
19	57	99
15	58	99
30	59	99
40	60	99
47	61	99
56	62	99
73	63	99
75	64	99
65	65	99
83	66	99
83	67	99
61	68	99
57	69	99
53	70	99
53	71	99
39	72	99
32	73	99
37	74	99
36	75	99
31	76	99
15	77	99
51	78	99
58	79	99
67	80	99
36	81	99
1	82	99
50	83	99
70	84	99
79	85	99
72	86	99
75	87	99
57	88	99
44	89	99
21	90	99
14	91	99
5	92	99
32	93	99
61	94	99
49	95	99
44	96	99
42	97	99
44	98	99
45	99	99
51	100	99
39	0	100
40	1	100
55	2	100
72	3	100
75	4	100
75	5	100
71	6	100
63	7	100
52	8	100
54	9	100
32	10	100
39	11	100
48	12	100
54	13	100
49	14	100
58	15	100
67	16	100
69	17	100
70	18	100
70	19	100
42	20	100
42	21	100
46	22	100
52	23	100
56	24	100
47	25	100
35	26	100
30	27	100
49	28	100
36	29	100
25	30	100
38	31	100
41	32	100
61	33	100
55	34	100
44	35	100
51	36	100
43	37	100
31	38	100
21	39	100
21	40	100
20	41	100
27	42	100
20	43	100
28	44	100
37	45	100
39	46	100
38	47	100
22	48	100
25	49	100
26	50	100
26	51	100
32	52	100
37	53	100
31	54	100
25	55	100
16	56	100
19	57	100
21	58	100
29	59	100
38	60	100
46	61	100
56	62	100
66	63	100
70	64	100
70	65	100
76	66	100
74	67	100
64	68	100
58	69	100
53	70	100
49	71	100
41	72	100
36	73	100
36	74	100
34	75	100
32	76	100
30	77	100
44	78	100
52	79	100
52	80	100
39	81	100
29	82	100
47	83	100
63	84	100
70	85	100
69	86	100
66	87	100
55	88	100
42	89	100
28	90	100
20	91	100
19	92	100
33	93	100
46	94	100
46	95	100
44	96	100
43	97	100
44	98	100
46	99	100
48	100	100
